"PROG","NORD","ISTAT","NOME","DUG_CER","DENOM_CER","CIVICO_CER","SUFF_CER","COMUNE_CER","PROV_CER","DUG_TROVAT","DENOM_TROV","CIVIC_TROV","SUFF_TROV","COM_TROV","PROV_TROV","X","Y","lat","long"
1662,"661.000000","38008.000000","Arcispedale S. Anna - Edificio 34 Oculistica","Corso","Giovecca","203.000000",,"Ferrara","Ferrara",,"CSO DELLA GIOVECCA","203.000000",,"FERRARA","FERRARA","707987.775843","4967746.861940","44.8328145517806","11.6312789906847"
204,"385.000000","38008.000000","Centro Studio Biomedici applicati allo Sport","Via","Gramicia","35.000000",,"Ferrara","Ferrara","VIA","GRAMICIA","35.000000",,"FERRARA","FERRARA","708007.902842","4969727.668587","44.8506214182622","11.6323449145967"
1612,"398.000000","38008.000000","Foresteria Docenti","Via","Gramicia","33.000000",,"Ferrara","Ferrara","VIA","GRAMICIA","33.000000",,"FERRARA","FERRARA","708027.965386","4969702.265815","44.8503871298939","11.6325881251219"
203,"383.000000","38008.000000","Complesso vecchi Istituti Biologici Anatomia Umana","Via","Fossato di Mortara","64.000000",,"Ferrara","Ferrara","VIA","FOSSATO DI MORTARA","64.000000",,"FERRARA","FERRARA","708035.934070","4968207.760901","44.8369452329364","11.6320763987584"
202,"382.000000","38008.000000","Complesso Nuovi Istituti Biologici - Sez. Malattie Infettive","Via","Fossato di Mortara","23.000000",,"Ferrara","Ferrara","VIA","FOSSATO DI MORTARA","23.000000",,"FERRARA","FERRARA","708049.980893","4968225.416369","44.8370999081551","11.6322611655366"
2196,"10531.000000","38008.000000","Palazzo Boiardi","Via","Carlo Mayr","198.000000",,"Ferrara","Ferrara","VIA","MASI","198.000000",,"FERRARA","FERRARA","708653.998207","4956594.402789","44.7323291847841","11.6351291605507"
407,"773.000000","38008.000000","Chiesa di San Bartolomeo Apostolo","Via","Masi","174.000000",,"Ferrara","Ferrara","VIA","MASI","174.000000",,"FERRARA","FERRARA","708707.368351","4956624.409418","44.7325834803868","11.6358147354830"
2193,"10527.000000","38008.000000","Casa Zuffi ora Zanardi Guidetti","Via","Carlo Mayr","165.000000",,"Ferrara","Ferrara","VIA","MASI","165.000000",,"FERRARA","FERRARA","708887.569002","4956664.868255","44.7328947907336","11.6381046780420"
1010,"2776.000000","38008.000000","Palazzo Melli","Via","Carlo Mayr","116.000000",,"Ferrara","Ferrara","VIA","MASI","116.000000",,"FERRARA","FERRARA","708913.087113","4956747.946939","44.7336344577123","11.6384606068400"
482,"983.000000","38008.000000","Istituto Tecnico Bachelet","Via","Monsignor Bovelli","7.000000",13,"Ferrara","Ferrara","VIA","LYDA BORELLI","7.000000",,"FERRARA","FERRARA","709046.219923","4969091.820152","44.8446000026313","11.6452089860195"
1666,"673.000000","38008.000000","Centro Sportivo SPAL","Via","Copparo","142.000000",,"Ferrara","Ferrara","VIA","COPPARO","142.000000",,"FERRARA","FERRARA","709669.087660","4969252.862701","44.8458654210858","11.6531486588595"
1672,"687.000000","38008.000000","Ex scuola elementare Focomorto","Via","Crispa","64.000000",,"Ferrara","Ferrara","VIA","DELLA CRISPA","64.000000",,"FERRARA","FERRARA","711650.417587","4967814.874917","44.8323495700962","11.6775937462872"
2197,"10533.000000","38008.000000","Chiesa","Via","dell'Unione","396.000000",,"Ferrara","Ferrara","VIA","DELL'UNIONE","396.000000",,"FERRARA","FERRARA","714836.388274","4970247.523811","44.8532722939581","11.7188839731266"
1671,"685.000000","38008.000000","Ex scuola elementare di Albarea","Via","Massa Fiscaglia","427.000000",,"Ferrara","Ferrara","VIA","MASSAFISCAGLIA","427.000000",,"FERRARA","FERRARA","720879.514330","4968864.388016","44.8389903314134","11.7946718233181"
348,"675.000000","38008.000000","Campo di calcio Villanova","Via","Ponte Assa","22.000000",,"Ferrara","Ferrara","VIA","PONTE ASSA","22.000000",,"FERRARA","FERRARA","721925.993854","4968269.812632","44.8333196502437","11.8076367112297"
1686,"786.000000","38008.000000","Caserma dei Carabinieri Villanova di Denore","Via","Francesco Raspi","33.000000",,"Ferrara","Ferrara","VIA","MASI","0.000000",,"FERRARA","FERRARA","707549.707259","4955868.939435","44.7261259728408","11.6209026265484"
353,"688.000000","38008.000000","Centro sociale ricreativo Rivana garden","Via","Gaetana Pesci","181.000000",,"Ferrara","Ferrara","VIA","DELLA PESCA","0.000000",,"FERRARA","FERRARA","712627.863397","4957071.411313","44.7354501095720","11.6854599822622"
2194,"10528.000000","38008.000000","Palazzo Canonici","Corso","Biagio Rossetti","34.000000",,"Ferrara","Ferrara","VIA","BRUNO ROSSATTI","0.000000",,"FERRARA","FERRARA","708094.677358","4962387.295361","44.7845863110707","11.6304369663438"
205,"386.000000","38008.000000","Sede Organizzazioni Sindacali dell'Universit","Via","Ugo Bassi","10.000000",,"Ferrara","Ferrara","BORGO","Borgo Ugo Bassi","0.000000",,"FERRARA","FERRARA","726937.616294","4962708.311280","44.7817409957570","11.8684799566824"
1667,"674.000000","38008.000000","Campo di calcio Via Veneziani","Via","Veneziani","0.000000",,"Ferrara","Ferrara","VIA","V.VENEZIANI","0.000000",,"FERRARA","FERRARA","704841.037752","4965702.417006","44.8153388574621","11.5906860633166"
401,"763.000000","38008.000000","Centro diurno residenza psichiatrica San Bartolo","Via","San Bartolo","117.000000",,"Ferrara","Ferrara","VIA","SAN BARTOLO","0.000000",,"FERRARA","FERRARA","709330.734545","4965993.059762","44.8166507843678","11.6475283772914"
1508,"8049.000000","38008.000000","Cappella Revedin","Via","Recchi","0.000000",,"Ferrara","Ferrara","VIA","G.RECCHI","0.000000",,"FERRARA","FERRARA","706285.795698","4967047.638598","44.8270204390240","11.6094854989203"
1332,"5045.000000","38008.000000","Magazzini sottomura","Via","A. d'Este","0.000000",,"Ferrara","Ferrara","VIA","BEATRICE II D'ESTE","0.000000",,"FERRARA","FERRARA","707467.524929","4967151.808133","44.8276147895862","11.6244611170603"
2191,"10523.000000","38008.000000","Ex Chiesa di S. Martino","Via","Fondobanchetto","28.000000",,"Ferrara","Ferrara","VIA","FONDOBANCHETTO","0.000000",,"FERRARA","FERRARA","707523.967448","4967471.121199","44.8304698827809","11.6253048018636"
1336,"5050.000000","38008.000000","Casa Nicolini","Via","Romiti","13.000000",,"Ferrara","Ferrara","VIA","DE' ROMITI","0.000000",,"FERRARA","FERRARA","707164.231394","4967617.089082","44.8318870234665","11.6208182119131"
1297,"3273.000000","38008.000000","Immobile (Comunit ebraica)","Via","Vignatagliata","67.000000",,"Ferrara","Ferrara","VIA","VIGNATAGLIATA","0.000000",,"FERRARA","FERRARA","707147.042517","4967843.608817","44.8339290494890","11.6206933659845"
350,"678.000000","38008.000000","Magazzini ex Brunelli","Via","Rampari di San Paolo","0.000000",,"Ferrara","Ferrara",,"RPA DI SAN PAOLO","0.000000",,"FERRARA","FERRARA","706450.155665","4967924.938129","44.8348623343046","11.6119190225179"
1335,"5048.000000","38008.000000","Casa di riposo","Via","RIPAGRANDE","0.000000",,"Ferrara","Ferrara","VIA","RIPAGRANDE","0.000000",,"FERRARA","FERRARA","706705.823727","4967955.012021","44.8350587864524","11.6151625013520"
399,"761.000000","38008.000000","Chiesa San Carlo Borromeo","Corso","Giovecca","19.000000",,"Ferrara","Ferrara",,"CSO DELLA GIOVECCA","0.000000",,"FERRARA","FERRARA","707593.902005","4967979.475668","44.8350210386879","11.6263963564076"
201,"381.000000","38008.000000","Complesso Mortara - Dip. Scienze Chimiche e Farmaceutiche","Via","Fossato di Mortara","17.000000",,"Ferrara","Ferrara","VIA","FOSSATO DI MORTARA","0.000000",,"FERRARA","FERRARA","708059.457161","4968209.839946","44.8369570720684","11.6323745515425"
1610,"384.000000","38008.000000","Ex Macello Comunale Padiglione E","Via","Fossato di Mortara","74.000000",,"Ferrara","Ferrara","VIA","FOSSATO DI MORTARA","0.000000",,"FERRARA","FERRARA","708059.457161","4968209.839946","44.8369570720684","11.6323745515425"
355,"690.000000","38008.000000","Centro sociale Il Melo","Via","del Melo","0.000000",,"Ferrara","Ferrara","VIA","DEL MELO","0.000000",,"FERRARA","FERRARA","708796.194355","4968278.516264","44.8373594989152","11.6417141283956"
1012,"2779.000000","38008.000000","Chiesa con campanile (S.Maria della Consolazione)","Via","Mortara","94.000000",,"Ferrara","Ferrara","VIA","MORTARA","0.000000",,"FERRARA","FERRARA","707975.959010","4968298.589329","44.8377795029766","11.6313555917841"
1013,"2780.000000","38008.000000","Convento/monastero (complesso di S.Maria della Consolazione)","Via","Mortara","94.000000",,"Ferrara","Ferrara","VIA","MORTARA","0.000000",,"FERRARA","FERRARA","707975.959010","4968298.589329","44.8377795029766","11.6313555917841"
1510,"8051.000000","38008.000000","Cinema Boldini","Via","Previati","0.000000",,"Ferrara","Ferrara","VIA","G.PREVIATI","0.000000",,"FERRARA","FERRARA","707240.394120","4968361.537428","44.8385595521287","11.6220845156396"
1507,"8048.000000","38008.000000","Palazzo Prosperi Sacrati","Corso","Ercole Primo d'Este","0.000000",,"Ferrara","Ferrara",,"CSO ERCOLE I D'ESTE","0.000000",,"FERRARA","FERRARA","707109.459445","4968513.820502","44.8399670059437","11.6204917271611"
